Symbol,Description,"Relative volume, 1 day","Price change %, 1 day","Performance %, 1 week","Performance %, 1 month","Performance %, 3 months","Performance %, 6 months","Performance %, 1 year","Performance %, All Time",Industry,Price,Price - Currency,"High, 52 weeks","High, 52 weeks - Currency","Simple moving average, 50, 1 day","Simple moving average, 200, 1 day","Exponential moving average, 20, 1 day"
PRSMJOHNSN,Prism Johnson Limited,0.13359225938956584,-0.17069445692210738,-0.4301075268817113,1.944954128440371,-6.723747166960456,-11.774513695911073,-27.703318152244623,738.6415094339623,Construction materials,111.12,INR,176,INR,110.47620000000006,123.3375,110.03456489921783
GUJALKALI,Gujarat Alkalies & Chemicals Ltd.,0.49564845005064156,-0.1729266099467386,0.9230769230769262,5.036390101892288,8.789386401326711,56.86956521739131,20.719364282726897,330.60609179917975,Chemicals: specialty,721.6,INR,815,INR,659.3579999999996,588.8157499999994,699.9193793317464
INDIAMART,IndiaMART InterMESH Ltd.,0.801683289947059,-0.17924255565191727,-2.1259708600260785,-3.8538650033414914,-13.428943937418511,-17.04387102974388,-32.16502946954813,192.61016949152545,Internet retail,1726.4,INR,2630,INR,1815.4460000000001,2063.589000000002,1759.5326099102126
MILKYMIST,Milky Mist Dairy Food Ltd.,0.4854759630592616,-0.18189726758668967,17.4093023255814,52.987878787878785,52.987878787878785,52.987878787878785,52.987878787878785,52.987878787878785,Food: meat/fish/dairy,252.43,INR,268.69,INR,,,
KICL,Kalyani Investment Co. Ltd.,0.32568550643536653,-0.18225419664268586,-0.39245716473628794,-5.011410314924692,2.522167487684729,8.373255571755884,6.053811659192825,523.8609112709833,Financial conglomerates,5203,INR,6554.9,INR,5386.630000000008,4993.198500000002,5274.040846767792
SAREGAMA,Saregama India Limited,0.7395408694850928,-0.18231540565177298,0.4280036686028784,-10,7.822757111597374,50.15998781045255,-0.3740396279822124,5658.692685252454,Movies/Entertainment,492.75,INR,574.5,INR,503.76999999999975,400.71425000000016,500.82380006944373
PRIVISCL,Privi Speciality Chemicals Limited,0.8626239402212962,-0.18378538609751943,-2.3999304367989254,-8.24795640326975,3.929012345679018,15.71477663230241,47.552692695324495,1041.457627118644,Chemicals: major diversified,3367.3,INR,3785.3,INR,3574.524000000003,3186.417500000002,3456.755850934361
SANSERA,Sansera Engineering Limited,0.7615507392158521,-0.1847160650200549,-1.9543805080352539,6.71142832961887,28.441426146010183,68.48997772828508,188.74809160305344,366.124460874923,Auto parts: OEM,3782.6,INR,4084.9,INR,3524.442000000001,2515.235499999999,3795.288776330256
NITCO,Nitco Limited,0.1660385814077778,-0.1869547154133847,-1.223147291602438,-10.354477611940307,3.3333333333333273,39.2955500797217,-19.250483152676253,-46.611111111111114,Building products,96.1,INR,126,INR,102.15639999999985,91.77134999999993,96.14903485484358
NITINSPIN,Nitin Spinners Limited,0.3510692970178229,-0.1874267864115651,2.7907350812288736,11.527050610820236,16.83883353140139,72.06515885837372,86.3662875473899,2030.1666666666665,Textiles,639.05,INR,649.55,INR,569.361,437.29750000000024,604.1904905311891
MIIL,Meghna Infracon Infrastructure Limited,0.9214730228183801,-0.18791759465479158,-1.0282953761214693,3.920289855072457,3.920289855072457,3.920289855072457,3.920289855072457,3.920289855072457,Investment managers,717.05,INR,742.9,INR,,,
GRWRHITECH,Garware Hi-Tech Films Limited,0.5329217982713111,-0.19014084507042253,0.02823064436445762,-4.106901217861975,20.85784940735056,77.11379370673065,143.0212620027435,700.9154701730954,Chemicals: specialty,7086.5,INR,7990,INR,7041.569999999999,4924.106499999997,7125.992744589456
MAHLIFE,Mahindra Lifespace Developers Limited,0.46684228496519614,-0.19278435692647905,-2.0143301338380546,-9.614665170220729,7.728894173602854,1.5837421163279544,1.7977528089887576,81.06251960004586,Real estate development,362.4,INR,427.05,INR,376.19599999999963,363.8090000000004,371.302955644767
GUJENERGY,Gujarat Energy Ltd,2.514696898553787,-0.19310867095798853,4.6407304485906975,-5.472476241707027,-35.07635467980296,-32.92875318066158,-40.28318985047576,93.81617647058822,Gas distributors,263.59,INR,452,INR,276.60359999999935,360.88964999999996,263.8707812339203
IEX,Indian Energy Exchange Ltd.,4.6526020657356595,-0.2014267729752489,-2.5327868852459043,-8.734361808273848,-4.158942532441361,-1.7353937691099979,-17.423611111111114,137.82,Investment banks/Brokers,118.91,INR,160.27,INR,124.02220000000007,128.25875000000028,122.31421923191772
VESUVIUS,Vesuvius India Ltd,0.4654526246950223,-0.2023809523809578,-1.1671775524640522,-8.58233369683752,-12.366715450554054,-15.323232323232327,-19.409728898288797,5371.932257752801,Construction materials,419.15,INR,607.9,INR,448.25199999999995,472.8937499999998,428.8833413777356
ASHOKLEY,Ashok Leyland Limited,1.089770054476484,-0.20667257159728036,-5.056179775280899,-2.8735632183908044,15.753424657534246,-16.539088350041983,27.64350453172205,15125.224539404302,Trucks/Construction/Farm machinery,169,INR,215.42,INR,166.04819999999984,171.02490000000006,171.85477040228992
BDL,Bharat Dynamics Ltd.,1.141980256472566,-0.21467758606981358,-6.746916332293058,-0.8140361969493365,3.462489694971146,-2.052602825255596,-14.915254237288135,578.3783783783783,Aerospace & defense,1255,INR,1654,INR,1310.3760000000025,1348.865499999998,1303.9161059322971
GHCL,GHCL Limited,0.6360540993546776,-0.21711804365215143,-0.8065432239009326,-1.9977553310886593,-1.6998761679612642,-6.709401709401704,-23.637953651071268,2963.8596491228072,Textiles,436.6,INR,667.2,INR,435.8939999999999,488.2875,437.6671384967671
TVSSRICHAK,TVS Srichakra Limited,0.22013092101920997,-0.2190893503524481,-0.2646913204097886,30.9375,27.74390243902439,38.33861595351294,78.18868438063483,4301.26050420168,Automotive aftermarket,5237.5,INR,5760,INR,4384.590000000002,4104.650499999998,4943.2662954093485
LTTS,L&T Technology Services Ltd.,0.474014171330224,-0.225636924483024,-1.4583921015514758,-0.7838904825470734,5.863991757076186,5.66545674531156,-17.4940954180444,279.7065217391305,Miscellaneous commercial services,3493.3,INR,4726,INR,3444.7660000000005,3678.4830000000034,3538.8231379948143
GODREJCP,Godrej Consumer Products Limited,0.747131088348895,-0.22727272727272727,-5.36753610691959,-17.94392523364486,-12.418952618453865,-22.465559872836458,-32.92589763177998,18008.158176725112,Household/Personal care,878,INR,1273.9,INR,1011.8659999999998,1089.6497499999996,935.2804405950202
RPSGVENT,RPSG Ventures Limited,1.0669411448335975,-0.22800912036481188,-3.7898512989643,-13.84455958549223,-10.481830417227458,28.72958117209878,-8.60723315378697,52.55045871559632,Financial conglomerates,831.4,INR,1179,INR,887.5409999999996,822.2302500000001,864.9533552855115
VINATIORGA,Vinati Organics Limited,1.8619788288405157,-0.22836263987211694,-1.0792452830188646,-1.1613000527863557,0.43678160919540576,-4.994201217744264,-24.389962503605418,8638,Chemicals: specialty,1310.7,INR,1849.9,INR,1322.4579999999978,1414.1615000000006,1322.4557956123747
GRINFRA,G R Infraprojects Ltd.,0.3615931008261035,-0.22959476523935254,-2.7090563080711894,-4.051667034665482,0.24221453287197495,-6.276285991588475,-33.09983834962666,-49.34871929364454,Engineering & construction,869.1,INR,1345,INR,890.2209999999994,934.3615,881.7960146252423
SHREECEM,Shree Cement Limited,0.49597084273039216,-0.2300292764533668,-2.5531045751633985,-11.680858941132914,-3.1269035532994924,-5.149105367793241,-21.477946017116523,110853.48837209302,Construction materials,23855,INR,30660,INR,25688.899999999954,25601.274999999994,24472.607584499663
DELTACORP,Delta Corp. Ltd. (India),1.045953509529878,-0.23111111111111565,-6.684403059527774,-12.843609256095672,-15.136851655829425,-3.5241533436479355,-40.51934287228405,120.51079683651092,Movies/Entertainment,56.12,INR,86.61,INR,62.26439999999996,65.15575000000001,59.38970130675516
RAMCOIND,Ramco Industries Limited,0.7722120368666703,-0.23148148148148145,-5.675517945725121,-2.297113495541793,6.788899900891976,15.0355871886121,4.03926617315739,791.7241379310345,Construction materials,323.25,INR,398.05,INR,344.0469999999998,306.9944500000001,336.8622264323077
CENTUM,Centum Electronics Limited,0.49501353154701067,-0.23304467572362297,10.770361658335787,1.8547057074107218,7.945558739255019,39.52962962962963,33.62536799914872,1509.957264957265,Electronic components,3767.3,INR,3968.8,INR,3600.677999999998,2931.4329999999986,3543.033168591708
CANBK,Canara Bank,0.94292772364936,-0.23847376788553032,-2.067889192352716,-2.7131782945736433,-5.7807807807807725,-14.961376880336097,15.243342516069784,1190.2827694271577,Major banks,125.5,INR,162.89,INR,127.4462,138.67794999999987,127.77128114125325
ABREL,Aditya Birla Real Estate Ltd,0.2789551134865876,-0.23966882126517405,-0.6078147612156362,-3.579952267303103,10.27617212588311,11.584077985377734,-25.26659412404788,7422.237999426413,Textiles,1373.6,INR,1965.3,INR,1400.1820000000005,1409.1345000000015,1385.2718253625355
BLEL,Behari Lal Engineering Limited,0.27856576764568924,-0.24215740231150745,-3.5851063829787284,-2.5483870967741984,-2.5483870967741984,-2.5483870967741984,-2.5483870967741984,-2.5483870967741984,Steel,453.15,INR,548,INR,,,
MHRIL,Mahindra Holidays & Resorts India Limited,1.2088454261318051,-0.24529844644316814,-2.0080321285140563,-8.995173321632295,-5.598543468365945,-24.855072463768114,-42.47677159894605,26.121747812395522,Other consumer services,207.4,INR,368.9,INR,223.72179999999997,261.0816999999993,215.69221600548568
PERSISTENT,Persistent Systems Limited,0.5778926871426342,-0.2474809969948736,-0.5989078738770477,1.8775952337967141,8.540103866128101,21.396609586094147,5.005582433941198,6142.256430013615,Information technology services,5643,INR,6599,INR,5297.958000000008,5459.616499999999,5605.496193216087
ATLANTAELE,Atlanta Electricals Limited,0.5447889636320745,-0.2491518235793069,11.739904988123518,14.465600097329519,-12.070093457943923,100.3940362087327,149.56233421750665,149.56233421750665,Electrical products,1881.7,INR,2152.6,INR,1694.2299999999998,1330.9589999999998,1763.383405222985
ELPROINTL,Elpro International Ltd,0.2028276328210972,-0.25223572575097325,-0.5771098794354557,-2.406192158842331,2.3529411764705883,74,74,74,Electronic components,174,INR,180.89,INR,175.083,,174.82916138348557
SOLARINDS,Solar Industries India Limited,0.8791112575741177,-0.25581395348837205,3.875030273674013,14.069148936170214,16.675734494015234,45.86450823017277,49.234516353514266,55299.12167398605,Industrial specialties,21445,INR,21695,INR,19068.000000000004,15599.469999999983,20095.739515743928
NIRLON,Nirlon Limited,0.9046441815292248,-0.257400257400261,-2.5003931435760305,-0.12082158679017317,0.09686793671295169,14.814814814814815,14.814814814814815,14.814814814814815,Real estate development,620,INR,657,INR,626.91,,632.7495517631507
SIRCA,Sirca Paints India Ltd.,0.4282655948547782,-0.2611262488646633,0.5378805218585541,0.09114731685085502,4.4589774078478,-4.4069640914037,-5.119343341613563,753.1895874077809,Industrial specialties,439.25,INR,539,INR,419.1589999999997,444.9195000000002,435.012675250951
NHPC,NHPC Limited,0.39235126416433275,-0.2616088947024236,0.06561679790025873,-6.853163938431468,0.18394429115753588,3.0405405405405403,-4.400702106318963,81.54761904761905,Electric utilities,76.25,INR,89.22,INR,78.227,77.89770000000013,76.64925444733967
DLINKINDIA,D-Link (India) Ltd.,0.6239955492260588,-0.26528130872113304,2.697473252902337,2.0701357466063297,-6.4586357039187305,14.345456849575456,-8.849378725123753,594.0769230769231,Telecommunications equipment,451.15,INR,549.2,INR,460.95100000000014,440.0657499999998,443.7041194988676
TRUALT,Trualt Bioenergy Limited,0.7458497368275591,-0.2696998123827339,-2.0161290322580645,-2.910958904109589,-15.1705565529623,14.314516129032258,-22.029702970297027,-22.029702970297027,Chemicals: specialty,425.25,INR,549,INR,445.74999999999983,433.046,441.99446864889654
MAHSCOOTER,Maharashtra Scooters Ltd,0.21340044837358826,-0.27128088569543224,-0.708080881816191,-2.8220332928484675,8.4688995215311,1.8876404494382022,-18.18345864661654,20509.090909090908,Industrial machinery,13602,INR,18538,INR,13211.599999999986,13181.615000000009,13471.951210660436
TTKHLTCARE,TTK Healthcare Limited,0.5323416188723872,-0.27193618564176936,1.130618623035201,5.383141762452111,20.17476788640088,26.28558310376492,-8.201919065498537,6.299516908212564,Pharmaceuticals: major,1100.2,INR,1216,INR,1039.9909999999998,968.3059999999999,1101.2171660410675
MANGLMCEM,Mangalam Cement Ltd,0.24782173152178422,-0.2731742851939537,1.0332103321033252,15.229628070913776,28.801599435493365,27.943925233644865,37.76100628930818,12205.617977528089,Construction materials,1095.2,INR,1120,INR,968.707999999998,855.6127500000008,1023.6177562553735
LT,Larsen & Toubro Limited,1.087408606733398,-0.2742138364779897,-2.000000000000002,-1.513043478260872,0.10353535353535123,-1.2677459526774617,9.417869662425124,7035.351468583618,Engineering & construction,3964.1,INR,4440,INR,3980.1639999999998,3982.866500000002,4017.9254094236812
ATGL,Adani Total Gas Ltd.,0.711875318235575,-0.27685041934694765,-4.914596273291922,-8.604477611940295,-18.025435073627843,26.25773195876289,2.408228112718451,750.4861111111111,Gas distributors,612.35,INR,859.85,INR,672.1880000000002,612.796500000002,638.4399497091318
TARSONS,Tarsons Products Limited,0.437210822823887,-0.2823179791976192,1.1759384893713356,1.6972268525534242,57.31364275668073,68.19548872180452,5.518867924528306,-50.7991202346041,Containers/Packaging,335.55,INR,375,INR,314.4792,238.0964999999998,333.7554678319337
BFUTILITIE,BF Utilities Ltd.,0.5661170538669332,-0.28492647058822695,7.9395085066162645,-4.999999999999992,-18.916292974588934,12.076446280991744,-34.817351598173516,-71.82077922077922,Engineering & construction,542.45,INR,898.7,INR,563.8070000000002,561.3220000000002,531.2251610260341
WABAG,VA Tech Wabag Limited,0.2568071186206015,-0.2883993834220056,-6.026524204508184,2.004171117554294,27.864566728304535,65.03168463500947,30.045395590142668,434.74666666666667,Engineering & construction,2005.3,INR,2253.5,INR,2027.1700000000003,1525.3709999999994,2010.661111554661
DODLA,Dodla Dairy Ltd.,0.2485535567872012,-0.28974670529957347,-2.1643433602347883,2.646011738670259,-2.5753424657534287,-2.9387680829769773,-28.880000000000006,93.96363636363635,Food: meat/fish/dairy,1066.8,INR,1487.4,INR,1085.362,1124.4540000000009,1083.9556075282987
USHAMART,Usha Martin Limited,1.719577628518401,-0.2908949869097256,4.714867617107938,0.813725490196074,-2.0480091445989714,22.0679012345679,35.55233324545214,3904.2836762126326,Metal fabrication,514.15,INR,529.3,INR,501.3950000000006,456.36300000000017,500.62794848327866
ABB,ABB India Limited,0.9022516724628593,-0.2960172228202368,-1.2131715771230502,-4.3624161073825505,3.275261324041812,25.593220338983052,41.95402298850575,8014.640270105585,Electrical products,7410,INR,7924.5,INR,7372.750000000005,6372.76500000001,7497.0056923467855
HUDCO,Housing & Urban Development Corp. Ltd.,0.49941662251618574,-0.30374993096591535,-1.0849315068493095,-11.509803921568624,-12.538759689922479,1.896590652517506,-17.19266055045871,147.28767123287673,Finance/Rental/Leasing,180.52,INR,246.85,INR,196.7194000000001,202.55535000000015,186.41160895147902
ICICIAMC,ICICI Prudential Asset Management Company Ltd.,0.2915196984118097,-0.3053691275167755,-4.619879285989472,-4.12740415644766,-11.18385650224215,-0.8112980769230679,14.265384615384619,14.265384615384619,Investment managers,2970.9,INR,3611,INR,3149.7819999999983,,3099.667252315092
SHRIRAMFIN,Shriram Finance Limited,0.9687627178903873,-0.3064547021643407,-5.791855203619909,-5.165345722875107,13.139876100423864,-0.27780438739343716,74.66442953020135,104652.96503720358,Finance/Rental/Leasing,1041,INR,1153.7,INR,1073.3139999999999,991.2020000000002,1086.1459891449804
REDINGTON,Redington Limited,0.5238665710089251,-0.3087662773526587,3.138888888888892,6.085714285714288,49.71774193548388,48.549709941988404,54.130344541303444,2756.153846153846,Electronics distributors,371.3,INR,378.8,INR,314.7650000000001,266.32600000000025,350.0851323409041
TEGA,Tega Industries Ltd.,0.4162372239216034,-0.3091190108191625,-5.7189841037822085,-2.8858218318695106,-17.48400852878465,-11.00891060649612,-22.781463560632517,103.6842105263158,Wholesale distributors,1548,INR,2125,INR,1627.8080000000014,1735.4885000000013,1622.063319259105
TCI,Transport Corporation of India Limited,1.0664636880738156,-0.3100241129865578,-3.6778166084206996,-5.76870895967873,-7.475888527734852,-12.585581957309705,-26.336331240454765,24082.255122468447,Trucking,868.2,INR,1242,INR,917.2610000000002,980.9345000000014,894.6461047746627
ESCORTS,Escorts Kubota Limited,0.8872248087373138,-0.3156268887247209,-0.1782051713123206,-4.693418940609946,7.370705244122973,-10.854877938924421,-23.64197530864197,3966.849315068493,Auto parts: OEM,2968.8,INR,3987.8,INR,3010.727999999997,3253.8324999999995,3030.475685110169
SHRIPISTON,SPR Auto Technologies Ltd,0.7244718626345854,-0.3163931184496857,0.819999999999992,5.80457089552238,32.630748092495686,51.79162902740136,73.09805417779472,2256.8311688311687,Auto parts: OEM,4536.9,INR,4785.8,INR,4379.593999999999,3468.2635000000046,4524.937852610333
